FILE_DATE,PHU_NAME,PHU_NUM,ACTIVE_CASES,RESOLVED_CASES,DEATHS
2020-09-24,ALGOMA DISTRICT,2226,2,29,0
2020-09-24,BRANT COUNTY,2227,14,173,6
2020-09-24,CHATHAM-KENT,2240,1,363,2
2020-09-24,CITY OF HAMILTON,2237,68,978,46
2020-09-24,CITY OF OTTAWA,2251,619,3013,280
2020-09-24,DURHAM REGION,2230,89,1809,181
2020-09-24,EASTERN ONTARIO,2258,29,203,12
2020-09-24,GREY BRUCE,2233,3,122,0
2020-09-24,HALDIMAND-NORFOLK,2234,4,436,37
2020-09-24,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,7,209,21
2020-09-24,HALTON REGION,2236,125,932,25
2020-09-24,HASTINGS & PRINCE EDWARD COUNTIES,2238,0,48,5
2020-09-24,HURON PERTH,5183,1,120,5
2020-09-24,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,5,114,0
2020-09-24,LAMBTON COUNTY,2242,1,318,25
2020-09-24,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,9,314,52
2020-09-24,MIDDLESEX-LONDON,2244,78,689,57
2020-09-24,NIAGARA REGION,2246,39,901,64
2020-09-24,NORTH BAY PARRY SOUND DISTRICT,2247,2,35,1
2020-09-24,NORTHWESTERN,2249,3,46,0
2020-09-24,OXFORD ELGIN-ST.THOMAS,4913,8,251,5
2020-09-24,PEEL REGION,2253,764,7455,321
2020-09-24,PETERBOROUGH COUNTY-CITY,2255,6,104,2
2020-09-24,PORCUPINE,2256,5,67,9
2020-09-24,RENFREW COUNTY AND DISTRICT,2257,9,39,1
2020-09-24,SIMCOE MUSKOKA DISTRICT,2260,70,740,36
2020-09-24,SUDBURY AND DISTRICT,2261,3,97,2
2020-09-24,THUNDER BAY DISTRICT,2262,2,103,1
2020-09-24,TIMISKAMING,2263,0,18,0
2020-09-24,TORONTO,3895,1242,14331,1155
2020-09-24,WATERLOO REGION,2265,146,1405,120
2020-09-24,WELLINGTON-DUFFERIN-GUELPH,2266,41,554,36
2020-09-24,WINDSOR-ESSEX COUNTY,2268,56,2494,77
2020-09-24,YORK REGION,2270,323,3376,252
2020-09-25,ALGOMA DISTRICT,2226,3,29,0
2020-09-25,BRANT COUNTY,2227,14,174,6
2020-09-25,CHATHAM-KENT,2240,1,363,2
2020-09-25,CITY OF HAMILTON,2237,67,981,46
2020-09-25,CITY OF OTTAWA,2251,618,3054,280
2020-09-25,DURHAM REGION,2230,89,1821,181
2020-09-25,EASTERN ONTARIO,2258,27,206,12
2020-09-25,GREY BRUCE,2233,3,122,0
2020-09-25,HALDIMAND-NORFOLK,2234,4,436,37
2020-09-25,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,8,209,21
2020-09-25,HALTON REGION,2236,134,935,25
2020-09-25,HASTINGS & PRINCE EDWARD COUNTIES,2238,0,48,5
2020-09-25,HURON PERTH,5183,1,120,5
2020-09-25,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,6,115,0
2020-09-25,LAMBTON COUNTY,2242,2,318,25
2020-09-25,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,10,314,52
2020-09-25,MIDDLESEX-LONDON,2244,84,691,57
2020-09-25,NIAGARA REGION,2246,37,906,64
2020-09-25,NORTH BAY PARRY SOUND DISTRICT,2247,2,35,1
2020-09-25,NORTHWESTERN,2249,3,46,0
2020-09-25,OXFORD ELGIN-ST.THOMAS,4913,5,253,5
2020-09-25,PEEL REGION,2253,783,7502,321
2020-09-25,PETERBOROUGH COUNTY-CITY,2255,5,105,2
2020-09-25,PORCUPINE,2256,5,67,9
2020-09-25,RENFREW COUNTY AND DISTRICT,2257,10,39,1
2020-09-25,SIMCOE MUSKOKA DISTRICT,2260,68,751,36
2020-09-25,SUDBURY AND DISTRICT,2261,3,97,2
2020-09-25,THUNDER BAY DISTRICT,2262,1,104,1
2020-09-25,TIMISKAMING,2263,0,18,0
2020-09-25,TORONTO,3895,1350,14427,1155
2020-09-25,WATERLOO REGION,2265,137,1420,120
2020-09-25,WELLINGTON-DUFFERIN-GUELPH,2266,37,560,36
2020-09-25,WINDSOR-ESSEX COUNTY,2268,52,2502,77
2020-09-25,YORK REGION,2270,330,3401,253
2020-09-26,ALGOMA DISTRICT,2226,3,29,0
2020-09-26,BRANT COUNTY,2227,13,177,6
2020-09-26,CHATHAM-KENT,2240,1,364,2
2020-09-26,CITY OF HAMILTON,2237,78,984,46
2020-09-26,CITY OF OTTAWA,2251,597,3120,280
2020-09-26,DURHAM REGION,2230,86,1829,181
2020-09-26,EASTERN ONTARIO,2258,32,211,12
2020-09-26,GREY BRUCE,2233,5,123,0
2020-09-26,HALDIMAND-NORFOLK,2234,4,437,37
2020-09-26,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,7,209,21
2020-09-26,HALTON REGION,2236,139,942,25
2020-09-26,HASTINGS & PRINCE EDWARD COUNTIES,2238,0,48,5
2020-09-26,HURON PERTH,5183,0,121,5
2020-09-26,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,8,116,0
2020-09-26,LAMBTON COUNTY,2242,2,318,25
2020-09-26,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,12,315,52
2020-09-26,MIDDLESEX-LONDON,2244,83,699,57
2020-09-26,NIAGARA REGION,2246,40,912,64
2020-09-26,NORTH BAY PARRY SOUND DISTRICT,2247,1,36,1
2020-09-26,NORTHWESTERN,2249,5,46,0
2020-09-26,OXFORD ELGIN-ST.THOMAS,4913,6,253,5
2020-09-26,PEEL REGION,2253,814,7581,321
2020-09-26,PETERBOROUGH COUNTY-CITY,2255,9,105,2
2020-09-26,PORCUPINE,2256,5,68,9
2020-09-26,RENFREW COUNTY AND DISTRICT,2257,10,42,1
2020-09-26,SIMCOE MUSKOKA DISTRICT,2260,71,754,36
2020-09-26,SUDBURY AND DISTRICT,2261,3,98,2
2020-09-26,THUNDER BAY DISTRICT,2262,1,104,1
2020-09-26,TIMISKAMING,2263,0,18,0
2020-09-26,TORONTO,3895,1385,14523,1155
2020-09-26,WATERLOO REGION,2265,135,1430,120
2020-09-26,WELLINGTON-DUFFERIN-GUELPH,2266,42,564,36
2020-09-26,WINDSOR-ESSEX COUNTY,2268,50,2506,77
2020-09-26,YORK REGION,2270,349,3425,253
2020-09-27,ALGOMA DISTRICT,2226,3,29,0
2020-09-27,BRANT COUNTY,2227,14,177,6
2020-09-27,CHATHAM-KENT,2240,2,364,2
2020-09-27,CITY OF HAMILTON,2237,85,985,46
2020-09-27,CITY OF OTTAWA,2251,617,3157,281
2020-09-27,DURHAM REGION,2230,97,1837,181
2020-09-27,EASTERN ONTARIO,2258,34,212,12
2020-09-27,GREY BRUCE,2233,6,124,0
2020-09-27,HALDIMAND-NORFOLK,2234,4,438,37
2020-09-27,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,8,210,21
2020-09-27,HALTON REGION,2236,138,953,25
2020-09-27,HASTINGS & PRINCE EDWARD COUNTIES,2238,1,48,5
2020-09-27,HURON PERTH,5183,1,121,5
2020-09-27,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,11,116,0
2020-09-27,LAMBTON COUNTY,2242,3,318,25
2020-09-27,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,10,316,52
2020-09-27,MIDDLESEX-LONDON,2244,88,707,57
2020-09-27,NIAGARA REGION,2246,54,918,64
2020-09-27,NORTH BAY PARRY SOUND DISTRICT,2247,1,36,1
2020-09-27,NORTHWESTERN,2249,5,46,0
2020-09-27,OXFORD ELGIN-ST.THOMAS,4913,4,255,5
2020-09-27,PEEL REGION,2253,886,7639,322
2020-09-27,PETERBOROUGH COUNTY-CITY,2255,8,107,2
2020-09-27,PORCUPINE,2256,5,68,9
2020-09-27,RENFREW COUNTY AND DISTRICT,2257,9,43,1
2020-09-27,SIMCOE MUSKOKA DISTRICT,2260,70,763,36
2020-09-27,SUDBURY AND DISTRICT,2261,3,99,2
2020-09-27,THUNDER BAY DISTRICT,2262,1,104,1
2020-09-27,TIMISKAMING,2263,0,16,0
2020-09-27,TORONTO,3895,1421,14624,1155
2020-09-27,WATERLOO REGION,2265,139,1436,120
2020-09-27,WELLINGTON-DUFFERIN-GUELPH,2266,40,566,36
2020-09-27,WINDSOR-ESSEX COUNTY,2268,48,2512,77
2020-09-27,YORK REGION,2270,380,3452,253
2020-09-28,ALGOMA DISTRICT,2226,2,30,0
2020-09-28,BRANT COUNTY,2227,15,177,6
2020-09-28,CHATHAM-KENT,2240,2,364,2
2020-09-28,CITY OF HAMILTON,2237,90,993,46
2020-09-28,CITY OF OTTAWA,2251,656,3206,282
2020-09-28,DURHAM REGION,2230,97,1844,181
2020-09-28,EASTERN ONTARIO,2258,35,218,12
2020-09-28,GREY BRUCE,2233,7,124,0
2020-09-28,HALDIMAND-NORFOLK,2234,4,438,37
2020-09-28,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,7,212,21
2020-09-28,HALTON REGION,2236,143,963,25
2020-09-28,HASTINGS & PRINCE EDWARD COUNTIES,2238,1,48,5
2020-09-28,HURON PERTH,5183,1,121,5
2020-09-28,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,12,116,0
2020-09-28,LAMBTON COUNTY,2242,3,318,25
2020-09-28,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,11,316,52
2020-09-28,MIDDLESEX-LONDON,2244,84,720,57
2020-09-28,NIAGARA REGION,2246,71,921,64
2020-09-28,NORTH BAY PARRY SOUND DISTRICT,2247,1,36,1
2020-09-28,NORTHWESTERN,2249,5,46,0
2020-09-28,OXFORD ELGIN-ST.THOMAS,4913,5,255,5
2020-09-28,PEEL REGION,2253,927,7702,322
2020-09-28,PETERBOROUGH COUNTY-CITY,2255,9,108,2
2020-09-28,PORCUPINE,2256,6,68,9
2020-09-28,RENFREW COUNTY AND DISTRICT,2257,7,45,1
2020-09-28,SIMCOE MUSKOKA DISTRICT,2260,76,769,36
2020-09-28,SUDBURY AND DISTRICT,2261,3,99,2
2020-09-28,THUNDER BAY DISTRICT,2262,1,104,1
2020-09-28,TIMISKAMING,2263,0,16,0
2020-09-28,TORONTO,3895,1661,14728,1155
2020-09-28,WATERLOO REGION,2265,137,1447,120
2020-09-28,WELLINGTON-DUFFERIN-GUELPH,2266,40,569,36
2020-09-28,WINDSOR-ESSEX COUNTY,2268,41,2522,77
2020-09-28,YORK REGION,2270,404,3484,253
2020-09-29,ALGOMA DISTRICT,2226,2,30,0
2020-09-29,BRANT COUNTY,2227,15,177,6
2020-09-29,CHATHAM-KENT,2240,2,364,2
2020-09-29,CITY OF HAMILTON,2237,96,999,46
2020-09-29,CITY OF OTTAWA,2251,730,3235,285
2020-09-29,DURHAM REGION,2230,99,1856,181
2020-09-29,EASTERN ONTARIO,2258,32,220,12
2020-09-29,GREY BRUCE,2233,5,126,0
2020-09-29,HALDIMAND-NORFOLK,2234,4,438,37
2020-09-29,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,6,213,21
2020-09-29,HALTON REGION,2236,133,981,25
2020-09-29,HASTINGS & PRINCE EDWARD COUNTIES,2238,2,48,5
2020-09-29,HURON PERTH,5183,2,121,5
2020-09-29,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,14,116,0
2020-09-29,LAMBTON COUNTY,2242,3,318,25
2020-09-29,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,12,318,52
2020-09-29,MIDDLESEX-LONDON,2244,85,721,57
2020-09-29,NIAGARA REGION,2246,70,929,64
2020-09-29,NORTH BAY PARRY SOUND DISTRICT,2247,0,37,1
2020-09-29,NORTHWESTERN,2249,4,47,0
2020-09-29,OXFORD ELGIN-ST.THOMAS,4913,6,255,5
2020-09-29,PEEL REGION,2253,937,7771,322
2020-09-29,PETERBOROUGH COUNTY-CITY,2255,8,110,2
2020-09-29,PORCUPINE,2256,5,68,9
2020-09-29,RENFREW COUNTY AND DISTRICT,2257,7,45,1
2020-09-29,SIMCOE MUSKOKA DISTRICT,2260,77,775,36
2020-09-29,SUDBURY AND DISTRICT,2261,3,100,2
2020-09-29,THUNDER BAY DISTRICT,2262,1,104,1
2020-09-29,TIMISKAMING,2263,0,16,0
2020-09-29,TORONTO,3895,1800,14839,1156
2020-09-29,WATERLOO REGION,2265,138,1458,120
2020-09-29,WELLINGTON-DUFFERIN-GUELPH,2266,37,573,36
2020-09-29,WINDSOR-ESSEX COUNTY,2268,38,2529,77
2020-09-29,YORK REGION,2270,418,3513,253
2020-09-30,ALGOMA DISTRICT,2226,2,30,0
2020-09-30,BRANT COUNTY,2227,16,177,6
2020-09-30,CHATHAM-KENT,2240,3,364,2
2020-09-30,CITY OF HAMILTON,2237,96,1010,46
2020-09-30,CITY OF OTTAWA,2251,747,3280,287
2020-09-30,DURHAM REGION,2230,114,1866,181
2020-09-30,EASTERN ONTARIO,2258,31,223,12
2020-09-30,GREY BRUCE,2233,5,126,0
2020-09-30,HALDIMAND-NORFOLK,2234,4,438,37
2020-09-30,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,6,213,21
2020-09-30,HALTON REGION,2236,149,998,25
2020-09-30,HASTINGS & PRINCE EDWARD COUNTIES,2238,5,48,5
2020-09-30,HURON PERTH,5183,2,121,5
2020-09-30,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,15,116,0
2020-09-30,LAMBTON COUNTY,2242,3,318,25
2020-09-30,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,15,318,52
2020-09-30,MIDDLESEX-LONDON,2244,86,731,57
2020-09-30,NIAGARA REGION,2246,74,934,64
2020-09-30,NORTH BAY PARRY SOUND DISTRICT,2247,0,37,1
2020-09-30,NORTHWESTERN,2249,4,47,0
2020-09-30,OXFORD ELGIN-ST.THOMAS,4913,6,257,5
2020-09-30,PEEL REGION,2253,938,7867,322
2020-09-30,PETERBOROUGH COUNTY-CITY,2255,8,110,2
2020-09-30,PORCUPINE,2256,3,71,9
2020-09-30,RENFREW COUNTY AND DISTRICT,2257,6,45,1
2020-09-30,SIMCOE MUSKOKA DISTRICT,2260,78,786,36
2020-09-30,SUDBURY AND DISTRICT,2261,4,100,2
2020-09-30,THUNDER BAY DISTRICT,2262,1,104,1
2020-09-30,TIMISKAMING,2263,2,16,0
2020-09-30,TORONTO,3895,1916,15009,1158
2020-09-30,WATERLOO REGION,2265,136,1469,120
2020-09-30,WELLINGTON-DUFFERIN-GUELPH,2266,31,581,36
2020-09-30,WINDSOR-ESSEX COUNTY,2268,40,2534,77
2020-09-30,YORK REGION,2270,409,3563,253
2020-10-01,ALGOMA DISTRICT,2226,2,30,0
2020-10-01,BRANT COUNTY,2227,20,179,6
2020-10-01,CHATHAM-KENT,2240,3,364,2
2020-10-01,CITY OF HAMILTON,2237,90,1024,46
2020-10-01,CITY OF OTTAWA,2251,737,3354,289
2020-10-01,DURHAM REGION,2230,114,1880,181
2020-10-01,EASTERN ONTARIO,2258,33,225,12
2020-10-01,GREY BRUCE,2233,8,125,0
2020-10-01,HALDIMAND-NORFOLK,2234,4,438,37
2020-10-01,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,6,213,21
2020-10-01,HALTON REGION,2236,127,1023,25
2020-10-01,HASTINGS & PRINCE EDWARD COUNTIES,2238,5,48,5
2020-10-01,HURON PERTH,5183,2,121,5
2020-10-01,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,15,118,0
2020-10-01,LAMBTON COUNTY,2242,2,319,25
2020-10-01,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,19,318,52
2020-10-01,MIDDLESEX-LONDON,2244,78,744,57
2020-10-01,NIAGARA REGION,2246,77,937,64
2020-10-01,NORTH BAY PARRY SOUND DISTRICT,2247,0,37,1
2020-10-01,NORTHWESTERN,2249,4,49,0
2020-10-01,OXFORD ELGIN-ST.THOMAS,4913,6,259,5
2020-10-01,PEEL REGION,2253,941,7965,322
2020-10-01,PETERBOROUGH COUNTY-CITY,2255,9,111,2
2020-10-01,PORCUPINE,2256,2,72,9
2020-10-01,RENFREW COUNTY AND DISTRICT,2257,5,47,1
2020-10-01,SIMCOE MUSKOKA DISTRICT,2260,74,804,36
2020-10-01,SUDBURY AND DISTRICT,2261,6,100,2
2020-10-01,THUNDER BAY DISTRICT,2262,2,104,1
2020-10-01,TIMISKAMING,2263,2,16,0
2020-10-01,TORONTO,3895,1976,15177,1159
2020-10-01,WATERLOO REGION,2265,127,1491,120
2020-10-01,WELLINGTON-DUFFERIN-GUELPH,2266,34,585,36
2020-10-01,WINDSOR-ESSEX COUNTY,2268,34,2541,77
2020-10-01,YORK REGION,2270,411,3604,253
2020-10-02,ALGOMA DISTRICT,2226,3,30,0
2020-10-02,BRANT COUNTY,2227,19,181,6
2020-10-02,CHATHAM-KENT,2240,3,364,2
2020-10-02,CITY OF HAMILTON,2237,90,1030,46
2020-10-02,CITY OF OTTAWA,2251,815,3415,291
2020-10-02,DURHAM REGION,2230,131,1897,181
2020-10-02,EASTERN ONTARIO,2258,30,228,12
2020-10-02,GREY BRUCE,2233,9,126,0
2020-10-02,HALDIMAND-NORFOLK,2234,3,439,37
2020-10-02,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,7,214,21
2020-10-02,HALTON REGION,2236,117,1044,25
2020-10-02,HASTINGS & PRINCE EDWARD COUNTIES,2238,5,48,5
2020-10-02,HURON PERTH,5183,2,121,5
2020-10-02,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,17,120,0
2020-10-02,LAMBTON COUNTY,2242,3,319,25
2020-10-02,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,16,320,52
2020-10-02,MIDDLESEX-LONDON,2244,69,756,57
2020-10-02,NIAGARA REGION,2246,81,944,64
2020-10-02,NORTH BAY PARRY SOUND DISTRICT,2247,0,37,1
2020-10-02,NORTHWESTERN,2249,7,49,0
2020-10-02,OXFORD ELGIN-ST.THOMAS,4913,6,259,5
2020-10-02,PEEL REGION,2253,972,8045,322
2020-10-02,PETERBOROUGH COUNTY-CITY,2255,12,111,2
2020-10-02,PORCUPINE,2256,2,72,9
2020-10-02,RENFREW COUNTY AND DISTRICT,2257,4,48,1
2020-10-02,SIMCOE MUSKOKA DISTRICT,2260,82,809,36
2020-10-02,SUDBURY AND DISTRICT,2261,6,100,2
2020-10-02,THUNDER BAY DISTRICT,2262,1,105,1
2020-10-02,TIMISKAMING,2263,2,16,0
2020-10-02,TORONTO,3895,2080,15322,1233
2020-10-02,WATERLOO REGION,2265,119,1508,120
2020-10-02,WELLINGTON-DUFFERIN-GUELPH,2266,40,589,36
2020-10-02,WINDSOR-ESSEX COUNTY,2268,32,2549,77
2020-10-02,YORK REGION,2270,418,3635,253
2020-10-03,ALGOMA DISTRICT,2226,3,31,0
2020-10-03,BRANT COUNTY,2227,13,188,6
2020-10-03,CHATHAM-KENT,2240,4,364,2
2020-10-03,CITY OF HAMILTON,2237,97,1039,46
2020-10-03,CITY OF OTTAWA,2251,861,3464,293
2020-10-03,DURHAM REGION,2230,121,1914,181
2020-10-03,EASTERN ONTARIO,2258,34,232,12
2020-10-03,GREY BRUCE,2233,6,129,0
2020-10-03,HALDIMAND-NORFOLK,2234,3,440,37
2020-10-03,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,6,215,21
2020-10-03,HALTON REGION,2236,112,1061,25
2020-10-03,HASTINGS & PRINCE EDWARD COUNTIES,2238,6,48,5
2020-10-03,HURON PERTH,5183,2,121,5
2020-10-03,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,21,121,0
2020-10-03,LAMBTON COUNTY,2242,4,319,25
2020-10-03,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,14,326,52
2020-10-03,MIDDLESEX-LONDON,2244,62,766,57
2020-10-03,NIAGARA REGION,2246,90,947,64
2020-10-03,NORTH BAY PARRY SOUND DISTRICT,2247,0,37,1
2020-10-03,NORTHWESTERN,2249,16,49,0
2020-10-03,OXFORD ELGIN-ST.THOMAS,4913,6,259,5
2020-10-03,PEEL REGION,2253,992,8128,323
2020-10-03,PETERBOROUGH COUNTY-CITY,2255,12,113,2
2020-10-03,PORCUPINE,2256,3,72,9
2020-10-03,RENFREW COUNTY AND DISTRICT,2257,3,50,1
2020-10-03,SIMCOE MUSKOKA DISTRICT,2260,77,823,36
2020-10-03,SUDBURY AND DISTRICT,2261,6,100,2
2020-10-03,THUNDER BAY DISTRICT,2262,1,105,1
2020-10-03,TIMISKAMING,2263,3,16,0
2020-10-03,TORONTO,3895,2178,15471,1270
2020-10-03,WATERLOO REGION,2265,123,1522,120
2020-10-03,WELLINGTON-DUFFERIN-GUELPH,2266,43,591,36
2020-10-03,WINDSOR-ESSEX COUNTY,2268,29,2551,77
2020-10-03,YORK REGION,2270,429,3673,254
2020-10-04,ALGOMA DISTRICT,2226,3,31,0
2020-10-04,BRANT COUNTY,2227,12,192,6
2020-10-04,CHATHAM-KENT,2240,4,364,2
2020-10-04,CITY OF HAMILTON,2237,90,1052,46
2020-10-04,CITY OF OTTAWA,2251,863,3543,293
2020-10-04,DURHAM REGION,2230,115,1933,181
2020-10-04,EASTERN ONTARIO,2258,39,233,12
2020-10-04,GREY BRUCE,2233,8,130,0
2020-10-04,HALDIMAND-NORFOLK,2234,3,440,37
2020-10-04,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,8,215,21
2020-10-04,HALTON REGION,2236,115,1083,25
2020-10-04,HASTINGS & PRINCE EDWARD COUNTIES,2238,7,48,5
2020-10-04,HURON PERTH,5183,2,122,5
2020-10-04,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,22,123,0
2020-10-04,LAMBTON COUNTY,2242,4,319,25
2020-10-04,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,11,331,52
2020-10-04,MIDDLESEX-LONDON,2244,53,782,57
2020-10-04,NIAGARA REGION,2246,97,957,64
2020-10-04,NORTH BAY PARRY SOUND DISTRICT,2247,1,37,1
2020-10-04,NORTHWESTERN,2249,17,49,0
2020-10-04,OXFORD ELGIN-ST.THOMAS,4913,6,260,5
2020-10-04,PEEL REGION,2253,1002,8240,324
2020-10-04,PETERBOROUGH COUNTY-CITY,2255,13,113,2
2020-10-04,PORCUPINE,2256,2,73,9
2020-10-04,RENFREW COUNTY AND DISTRICT,2257,2,52,1
2020-10-04,SIMCOE MUSKOKA DISTRICT,2260,68,839,36
2020-10-04,SUDBURY AND DISTRICT,2261,4,102,2
2020-10-04,THUNDER BAY DISTRICT,2262,1,105,1
2020-10-04,TIMISKAMING,2263,3,16,0
2020-10-04,TORONTO,3895,2187,15653,1275
2020-10-04,WATERLOO REGION,2265,123,1536,120
2020-10-04,WELLINGTON-DUFFERIN-GUELPH,2266,41,595,36
2020-10-04,WINDSOR-ESSEX COUNTY,2268,31,2556,77
2020-10-04,YORK REGION,2270,448,3695,255
2020-10-05,ALGOMA DISTRICT,2226,2,32,0
2020-10-05,BRANT COUNTY,2227,13,192,6
2020-10-05,CHATHAM-KENT,2240,5,364,2
2020-10-05,CITY OF HAMILTON,2237,81,1066,47
2020-10-05,CITY OF OTTAWA,2251,885,3601,294
2020-10-05,DURHAM REGION,2230,101,1957,181
2020-10-05,EASTERN ONTARIO,2258,41,235,12
2020-10-05,GREY BRUCE,2233,9,131,0
2020-10-05,HALDIMAND-NORFOLK,2234,4,440,37
2020-10-05,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,6,217,21
2020-10-05,HALTON REGION,2236,128,1096,25
2020-10-05,HASTINGS & PRINCE EDWARD COUNTIES,2238,9,48,5
2020-10-05,HURON PERTH,5183,5,122,5
2020-10-05,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,23,123,0
2020-10-05,LAMBTON COUNTY,2242,2,321,25
2020-10-05,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,9,334,52
2020-10-05,MIDDLESEX-LONDON,2244,46,797,57
2020-10-05,NIAGARA REGION,2246,100,962,65
2020-10-05,NORTH BAY PARRY SOUND DISTRICT,2247,1,37,1
2020-10-05,NORTHWESTERN,2249,16,50,0
2020-10-05,OXFORD ELGIN-ST.THOMAS,4913,8,260,5
2020-10-05,PEEL REGION,2253,978,8353,323
2020-10-05,PETERBOROUGH COUNTY-CITY,2255,9,117,2
2020-10-05,PORCUPINE,2256,2,73,9
2020-10-05,RENFREW COUNTY AND DISTRICT,2257,4,52,1
2020-10-05,SIMCOE MUSKOKA DISTRICT,2260,76,840,36
2020-10-05,SUDBURY AND DISTRICT,2261,3,103,2
2020-10-05,THUNDER BAY DISTRICT,2262,1,105,1
2020-10-05,TIMISKAMING,2263,2,18,0
2020-10-05,TORONTO,3895,2271,15855,1278
2020-10-05,WATERLOO REGION,2265,105,1569,120
2020-10-05,WELLINGTON-DUFFERIN-GUELPH,2266,38,603,36
2020-10-05,WINDSOR-ESSEX COUNTY,2268,31,2557,77
2020-10-05,YORK REGION,2270,460,3730,255
2020-10-06,ALGOMA DISTRICT,2226,2,32,0
2020-10-06,BRANT COUNTY,2227,13,195,6
2020-10-06,CHATHAM-KENT,2240,4,364,3
2020-10-06,CITY OF HAMILTON,2237,86,1076,47
2020-10-06,CITY OF OTTAWA,2251,895,3652,295
2020-10-06,DURHAM REGION,2230,83,1987,181
2020-10-06,EASTERN ONTARIO,2258,51,238,12
2020-10-06,GREY BRUCE,2233,9,132,0
2020-10-06,HALDIMAND-NORFOLK,2234,3,441,37
2020-10-06,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,8,217,21
2020-10-06,HALTON REGION,2236,134,1118,27
2020-10-06,HASTINGS & PRINCE EDWARD COUNTIES,2238,9,48,5
2020-10-06,HURON PERTH,5183,4,123,5
2020-10-06,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,26,126,0
2020-10-06,LAMBTON COUNTY,2242,1,321,25
2020-10-06,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,8,336,52
2020-10-06,MIDDLESEX-LONDON,2244,37,809,57
2020-10-06,NIAGARA REGION,2246,111,968,65
2020-10-06,NORTH BAY PARRY SOUND DISTRICT,2247,0,37,1
2020-10-06,NORTHWESTERN,2249,14,51,0
2020-10-06,OXFORD ELGIN-ST.THOMAS,4913,7,261,5
2020-10-06,PEEL REGION,2253,934,8487,323
2020-10-06,PETERBOROUGH COUNTY-CITY,2255,9,118,2
2020-10-06,PORCUPINE,2256,2,73,9
2020-10-06,RENFREW COUNTY AND DISTRICT,2257,5,52,1
2020-10-06,SIMCOE MUSKOKA DISTRICT,2260,75,850,37
2020-10-06,SUDBURY AND DISTRICT,2261,3,103,2
2020-10-06,THUNDER BAY DISTRICT,2262,0,106,1
2020-10-06,TIMISKAMING,2263,1,19,0
2020-10-06,TORONTO,3895,2262,16063,1280
2020-10-06,WATERLOO REGION,2265,110,1585,120
2020-10-06,WELLINGTON-DUFFERIN-GUELPH,2266,38,607,36
2020-10-06,WINDSOR-ESSEX COUNTY,2268,29,2561,77
2020-10-06,YORK REGION,2270,496,3750,255
2020-10-07,ALGOMA DISTRICT,2226,4,32,0
2020-10-07,BRANT COUNTY,2227,13,196,6
2020-10-07,CHATHAM-KENT,2240,3,365,3
2020-10-07,CITY OF HAMILTON,2237,93,1094,47
2020-10-07,CITY OF OTTAWA,2251,890,3778,295
2020-10-07,DURHAM REGION,2230,76,2006,181
2020-10-07,EASTERN ONTARIO,2258,45,249,12
2020-10-07,GREY BRUCE,2233,10,132,0
2020-10-07,HALDIMAND-NORFOLK,2234,5,441,37
2020-10-07,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,5,219,21
2020-10-07,HALTON REGION,2236,126,1141,27
2020-10-07,HASTINGS & PRINCE EDWARD COUNTIES,2238,8,48,5
